"TreeDepth","Offset","Name","Size"
0,"0x868fd57c1b60","\chrome.6324.20.174869029",216
0,"0x868fd57c1e80","\Windows\System32\chartv.dll",216
0,"0x868fd57c21a0","\Windows\WinSxS\amd64_microsoft-hyper-v-drivers-hypervisor_31bf3856ad364e35_10.0.17763.107_none_a5471cbbeb0cfb86\hvax64.exe10.0.17763.107_none_a5471cbbeb0cfb86\hvax64.exe",216
0,"0x868fd57c27e0","\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_5.82.17763.1935_none_6d0ccce259f3d44f",216
0,"0x868fd57c2970","\Windows\WinSxS\amd64_microsoft-hyper-v-h..t-service.resources_31bf3856ad364e35_10.0.17763.1_en-us_18838829c3010b57\hvhostsvc.dll.mui7763.1_en-us_18838829c3010b57\hvhostsvc.dll.mui",216
0,"0x868fd57c2b00","\Windows\Registration\R00000000000c.clb",216
0,"0x868fd57c2c90","\chrome.6324.22.204626496",216
0,"0x868fd57c2e20","\Windows\System32\en-US\netmsg.dll.mui",216
0,"0x868fd57c3140","\chrome.6324.23.75742629",216
0,"0x868fd57c32d0","\chrome.6324.21.200054440",216
0,"0x868fd57c3460","\Windows\System32\en-US\ESENT.dll.mui",216
0,"0x868fd57c3780","\chrome.6324.25.186333197",216
0,"0x868fd57c3910","\Windows\System32\AppXDeploymentExtensions.onecore.dll",216
0,"0x868fd57c3aa0","\chrome.6324.26.100257773",216
0,"0x868fd57c3c30","\Windows\System32",216
0,"0x868fd57c3dc0","\Windows\System32\en-US\windows.storage.dll.mui",216
0,"0x868fd57c40e0","\chrome.6324.24.165020692",216
0,"0x868fd57c4270","\Windows\WinSxS\Manifests\amd64_microsoft-hyper-v-h..t-service.resources_31bf3856ad364e35_10.0.17763.1_en-us_18838829c3010b57.manifest",216
0,"0x868fd57c4400","\Windows\System32",216
0,"0x868fd57c48b0","\Users\kaul\AppData\Local\Microsoft\Windows\Notifications\wpndatabase.db-wal",216
0,"0x868fd57c4d60","\Windows\System32\en-US\userenv.dll.mui",216
0,"0x868fd57c4ef0","\CMApi",216
0,"0x868fd57c5080","\Program Files\Mozilla Firefox",216
0,"0x868fd57c5210","\Windows\System32\en-US\MsCtfMonitor.dll.mui",216
0,"0x868fd57c53a0","\Windows\WinSxS\Manifests\amd64_microsoft-hyper-v-h..rvisor-host-service_31bf3856ad364e35_10.0.17763.1_none_5d1bcf48a90ff8fa.manifest",216
0,"0x868fd57c5530","\Windows\System32\svchost.exe",216
0,"0x868fd57c56c0","\Users\kaul\AppData\Local\Microsoft\Windows\Notifications\wpndatabase.db-shm",216
0,"0x868fd57c59e0","\Windows\WinSxS\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_6.0.17763.1935_en-us_f47bb9117ff23e63\comctl32.dll.mui",216
0,"0x868fd57c5b70","\Endpoint",216
0,"0x868fd57c5e90","\Windows\System32\msacm32.dll",216
0,"0x868fd57c64d0","\cubeb-pipe-6324-2",216
0,"0x868fd57c6660","\Windows\System32\en-US\winsrv.dll.mui",216
0,"0x868fd57c67f0","\Endpoint",216
0,"0x868fd57c6ca0","\CMApi",216
0,"0x868fd57c6e30","\Windows\System32\winevt\Logs\Microsoft-Windows-Security-SPP-UX-Notifications%4ActionCenter.evtx",216
0,"0x868fd57c7150","\Users\kaul\AppData\Local\Packages\Microsoft.Windows.ShellExperienceHost_cw5n1h2txyewy\Settings\settings.dat",216
0,"0x868fd57c72e0","\Program Files\Mozilla Firefox",216
0,"0x868fd57c7470","\$Directory",216
0,"0x868fd57c7ab0","\$Directory",216
0,"0x868fd57c7c40","\Windows\WinSxS\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_6.0.17763.1935_en-us_f47bb9117ff23e63",216
0,"0x868fd57c80f0","\Windows\WinSxS\amd64_dual_nvdimm.inf_31bf3856ad364e35_10.0.17763.1_none_5345a01566156fcb\nvdimm.sys5_10.0.17763.1_none_5345a01566156fcb\nvdimm.sys",216
0,"0x868fd57c8410","\AsyncConnectHlp",216
0,"0x868fd57c8730","\Windows\Fonts\segoeuib.ttf",216
0,"0x868fd57c8be0","\chrome.6324.24.165020692",216
0,"0x868fd57c9090","\Users\kaul\AppData\Local\Microsoft\Windows\Notifications\WPNPRMRY.tmp",216
0,"0x868fd57c9220","\chrome.5512.1.41444147",216
0,"0x868fd57c93b0","\CMApi",216
0,"0x868fd57c9540","\chrome.5512.0.124499239",216
0,"0x868fd57c96d0","\chrome.5512.2.172092631",216
0,"0x868fd57c99f0","\chrome.6324.23.75742629",216
0,"0x868fd57c9d10","\Windows\System32\en-US\QuietHours.dll.mui",216
0,"0x868fd57ca1c0","\Windows\System32\en-US\mswsock.dll.mui",216
0,"0x868fd57ca4e0","\Windows\System32\taskhostw.exe",216
0,"0x868fd57ca670","\Windows\System32\en-US\thumbcache.dll.mui",216
0,"0x868fd57cab20","\chrome.5512.1.41444147",216
0,"0x868fd57cacb0","\Users\kaul\AppData\Local\Microsoft\Windows\Explorer\thumbcache_idx.db",216
0,"0x868fd57cae40","\Windows\System32",216
0,"0x868fd57cb2f0","\Endpoint",216
0,"0x868fd57cb480","\chrome.5512.0.124499239",216
0,"0x868fd57cb610","\chrome.6324.21.200054440",216
0,"0x868fd57cb7a0","\chrome.5512.2.172092631",216
0,"0x868fd57cbac0","\Windows\System32\en-US\svchost.exe.mui",216
0,"0x868fd57cbc50","\cubeb-pipe-6324-2",216
0,"0x868fd57cbde0","\Users\kaul\AppData\Roaming\Mozilla\Firefox\Profiles\aao11zk7.default-release\places.sqlite",216
0,"0x868fd57cc100","\Users\kaul\AppData\Roaming\Mozilla\Firefox\Profiles\aao11zk7.default-release\places.sqlite-wal",216
0,"0x868fd57cc290","\Windows\System32\en-US\winmm.dll.mui",216
0,"0x868fd57cc5b0","\Windows\System32\en-US\crypt32.dll.mui",216
0,"0x868fd57cc740","\Users\kaul\AppData\Local\Packages\Microsoft.Windows.ShellExperienceHost_cw5n1h2txyewy\Settings\settings.dat.LOG1",216
0,"0x868fd57cca60","\Users\kaul\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db",216
0,"0x868fd57ccd80","\Users\kaul\AppData\Roaming\Mozilla\Firefox\Profiles\aao11zk7.default-release\favicons.sqlite",216
0,"0x868fd57cd0a0","\Windows\System32\en-US\taskhostw.exe.mui",216
0,"0x868fd57cd230","\chrome.6324.25.186333197",216
0,"0x868fd57cd3c0","\Windows\explorer.exe",216
0,"0x868fd57cd550","\CMApi",216
0,"0x868fd57cda00","\Windows\System32\en-US\DWrite.dll.mui",216
0,"0x868fd57cdeb0","\chrome.5324.4.180921160",216
0,"0x868fd57ce360","\chrome.6324.22.204626496",216
0,"0x868fd57ce4f0","\Users\kaul\AppData\Local\Microsoft\Windows\Notifications\wpndatabase.db",216
0,"0x868fd57ce9a0","\Windows\System32\en-US\KernelBase.dll.mui",216
0,"0x868fd57cecc0","\chrome.5324.4.180921160",216
0,"0x868fd57cee50","\chrome.6324.26.100257773",216
0,"0x868fd57cfad0","\Windows\System32\en-US\shell32.dll.mui",216
0,"0x868fd57d02a0","\Windows\System32\winevt\Logs\Microsoft-Windows-AppReadiness%4Admin.evtx",216
0,"0x868fd57d0430","\Windows\System32\winevt\Logs\Microsoft-Windows-AppReadiness%4Operational.evtx",216
0,"0x868fd57d08e0","\Windows\Fonts\StaticCache.dat",216
0,"0x868fd57d0d90","\Windows\Fonts\StaticCache.dat",216
0,"0x868fd57d13d0","\Users\kaul\AppData\Roaming\Mozilla\Firefox\Profiles\aao11zk7.default-release\favicons.sqlite-wal",216
0,"0x868fd57d1880","\Windows\System32\en-US\oleaccrc.dll.mui",216
0,"0x868fd57d1a10","\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.17763.1935_none_de70702c534c0c76",216
0,"0x868fd57d1ba0","\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.17763.1935_none_de70702c534c0c76",216
0,"0x868fd57d1d30","\Windows\System32\en-US\propsys.dll.mui",216
0,"0x868fd57d1ec0","\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.17763.1935_none_de70702c534c0c76",216
0,"0x868fd57d21e0","\Sessions\2\AppContainerNamedObjects\S-1-15-2-155514346-2573954481-755741238-1654018636-1233331829-3075935687-2861478708",216
0,"0x868fd57d2820","\Users\kaul\AppData\Local\Microsoft\Windows\Explorer\iconcache_idx.db",216
0,"0x868fd57d29b0","\Users\kaul\AppData\Local\Microsoft\Windows\Explorer\iconcache_16.db",216
0,"0x868fd57d3310","\Users\kaul\AppData\Local\ConnectedDevicesPlatform\L.kaul\ActivitiesCache.db",216
0,"0x868fd57d34a0","\Users\kaul\AppData\Local\Microsoft\Windows\Explorer\iconcache_32.db",216
0,"0x868fd57d3950","\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.17763.1935_none_de70702c534c0c76",216
0,"0x868fd57d3ae0","\Users\kaul\AppData\Local\ConnectedDevicesPlatform\L.kaul\ActivitiesCache.db-shm",216
0,"0x868fd57d3e00","\Users\kaul\AppData\Local\Microsoft\GameDVR\KnownGameList.bin",216
0,"0x868fd57d42b0","\Windows\System32\en-US\napinsp.dll.mui",216
0,"0x868fd57d48f0","\Users\kaul\AppData\Local\ConnectedDevicesPlatform\L.kaul\ActivitiesCache.db-wal",216
0,"0x868fd57d4da0","\Endpoint",216
0,"0x868fd57d53e0","\Program Files\WindowsApps\Microsoft.XboxGameOverlay_1.54.4001.0_x64__8wekyb3d8bbwe",216
0,"0x868fd57d5bb0","\Program Files\WindowsApps\Microsoft.XboxGameOverlay_1.54.4001.0_x64__8wekyb3d8bbwe",216
0,"0x868fd57d5d40","\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe",216
0,"0x868fd57d6ce0","\Windows\Registration\R00000000000c.clb",216
0,"0x868fd57d7190","\Windows\Fonts\timesbd.ttf",216
0,"0x868fd57d74b0","\Windows\System32\en-US\wsock32.dll.mui",216
0,"0x868fd57d7960","\Program Files\WindowsApps\Microsoft.XboxGameOverlay_1.54.4001.0_x64__8wekyb3d8bbwe",216
0,"0x868fd57d7c80","\Windows\System32\en-US\windows.storage.dll.mui",216
0,"0x868fd57d7e10","\Windows\System32\en-US\Geolocation.dll.mui",216
0,"0x868fd57d8130","\CMNotify",216
0,"0x868fd57d8450","\Windows\System32\en-US\KernelBase.dll.mui",216
0,"0x868fd57d8770","\Users\kaul\AppData\Local\Packages\Microsoft.XboxGamingOverlay_8wekyb3d8bbwe\LocalCache",216
0,"0x868fd57d8c20","\Users\kaul\AppData\Local\Microsoft\GameDVR",216
0,"0x868fd57d90d0","\Dev\Query",216
0,"0x868fd57d93f0","\$Directory",216
0,"0x868fd57d98a0","\Windows\System32\en-US\imapi2.dll.mui",216
0,"0x868fd57d9a30","\Users\kaul\AppData\Roaming\Mozilla\Firefox\Profiles\aao11zk7.default-release\places.sqlite",216
0,"0x868fd57d9bc0","\Users\kaul\AppData\Roaming\Mozilla\Firefox\Profiles\aao11zk7.default-release\favicons.sqlite",216
0,"0x868fd57d9d50","\Dev\Query",216
0,"0x868fd57d9ee0","\Users\kaul\AppData\Roaming\Mozilla\Firefox\Profiles\aao11zk7.default-release\places.sqlite-wal",216
0,"0x868fd57da520","\Users\kaul\AppData\Roaming\Mozilla\Firefox\Profiles\aao11zk7.default-release\favicons.sqlite-wal",216
0,"0x868fd57da6b0","\Windows\bcastdvr",216
0,"0x868fd57da840","\Windows\System32\en-US\user32.dll.mui",216
0,"0x868fd57dacf0","\Windows\System32\en-US\shell32.dll.mui",216
0,"0x868fd57db650","\Dev\Query",216
0,"0x868fd57db7e0","\Sessions\2\AppContainerNamedObjects\S-1-15-2-1861897761-1695161497-2927542615-642690995-327840285-2659745135-2630312742",216
0,"0x868fd57dbc90","\Windows\Fonts\segoeuib.ttf",216
0,"0x868fd57dbe20","\Windows\System32\en-US\KernelBase.dll.mui",216
0,"0x868fd57dc780","\Windows\System32\en-US\windows.storage.dll.mui",216
0,"0x868fd57dc910","\Windows\System32\en-US\dsreg.dll.mui",216
0,"0x868fd57dcdc0","\Windows\System32\en-US\combase.dll.mui",216
0,"0x868fd57dd0e0","\Windows\System32\en-US\powrprof.dll.mui",216
0,"0x868fd57dd720","\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\SearchUI.exe",216
0,"0x868fd57dd8b0","\Users\kaul\AppData\Roaming\Mozilla\Firefox\Profiles\aao11zk7.default-release\formhistory.sqlite",216
0,"0x868fd57ddef0","\CMNotify",216
0,"0x868fd57de080","\Windows\System32\en-US\SHCore.dll.mui",216
0,"0x868fd57de3a0","\Users\kaul\AppData\Local\Packages\Microsoft.Windows.ShellExperienceHost_cw5n1h2txyewy\Settings\settings.dat.LOG2",216
0,"0x868fd57de530","\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.ShellExperienceHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat",216
0,"0x868fd57de6c0","\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.ShellExperienceHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat.LOG1",216
0,"0x868fd57de850","\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.ShellExperienceHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat.LOG2",216
0,"0x868fd57de9e0","\Windows\System32\en-US\shell32.dll.mui",216
0,"0x868fd57df1b0","\Users\kaul\AppData\Local\Packages\Microsoft.Windows.ShellExperienceHost_cw5n1h2txyewy\TempState\TileCache_115_0_Header.bin",216
0,"0x868fd57df340","\Windows\System32\en-US\setupapi.dll.mui",216
0,"0x868fd57df7f0","\Windows\System32\en-US\bcrypt.dll.mui",216
0,"0x868fd57dfe30","\Users\kaul\AppData\Local\Packages\Microsoft.Windows.ShellExperienceHost_cw5n1h2txyewy\TempState\TileCache_115_0_Data.bin",216
0,"0x868fd57e0150","\Windows\ServiceProfiles\LocalService\AppData\Local\FontCache\~FontCache-FontSet-S-1-5-21-321011808-3761883066-353627080-1003.dat",216
0,"0x868fd57e02e0","\Windows\ServiceProfiles\LocalService\AppData\Local\FontCache\~FontCache-S-1-5-21-321011808-3761883066-353627080-1003.dat",216
0,"0x868fd57e0920","\Windows\Fonts\segoeui.ttf",216
0,"0x868fd57e1280","\Windows\System32\en-US\windows.ui.xaml.dll.mui",216
0,"0x868fd57e1410","\Windows\System32\en-US\shlwapi.dll.mui",216
0,"0x868fd57e15a0","\Users\kaul\AppData\Local\Packages\Microsoft.Windows.ShellExperienceHost_cw5n1h2txyewy\TempState\TileCache_115_0_Header.bin",216
0,"0x868fd57e18c0","\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy",216
0,"0x868fd57e1be0","\Windows\Fonts\segoeuisl.ttf",216
0,"0x868fd57e1d70","\Windows\System32",216
0,"0x868fd57e2090","\Windows\System32\RuntimeBroker.exe",216
0,"0x868fd57e23b0","\Windows\Fonts\segoeui.ttf",216
0,"0x868fd57e2860","\CMApi",216
0,"0x868fd57e29f0","\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.Cortana_1.11.6.17763_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat.LOG1",216
0,"0x868fd57e2b80","\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.Cortana_1.11.6.17763_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat.LOG2",216
0,"0x868fd57e34e0","\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.Cortana_1.11.6.17763_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat",216
0,"0x868fd57e3670","\Users\kaul\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.jfm",216
0,"0x868fd57e3800","\Windows\System32\en-US\windows.storage.dll.mui",216
0,"0x868fd57e3e40","\$Directory",216
0,"0x868fd57e4610","\Users\kaul\AppData\Local\Packages\Microsoft.Windows.Cortana_cw5n1h2txyewy\TempState\Traces\CortanaTrace1.etl",216
0,"0x868fd57e47a0","\Users\kaul\AppData\Local\Microsoft\Windows\WebCacheLock.dat",216
0,"0x868fd57e4de0","\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.17763.1935_none_de70702c534c0c76",216
0,"0x868fd57e55b0","\Windows\Registration\R00000000000c.clb",216
0,"0x868fd57e5740","\Users\kaul\AppData\Local\Packages\Microsoft.Windows.Cortana_cw5n1h2txyewy\Settings\settings.dat",216
0,"0x868fd57e58d0","\CMNotify",216
0,"0x868fd57e5d80","\Users\kaul\AppData\Local\Packages\Microsoft.Windows.Cortana_cw5n1h2txyewy\Settings\settings.dat.LOG1",216
0,"0x868fd57e6a00","\Windows\System32\en-US\InputSwitch.dll.mui",216
0,"0x868fd57e6eb0","\CMApi",216
0,"0x868fd57e7810","\Windows\System32\en-US\edgehtml.dll.mui",216
0,"0x868fd57e79a0","\Windows\System32\en-US\KernelBase.dll.mui",216
0,"0x868fd57e7b30","\Windows\System32\authui.dll",216
0,"0x868fd57e7cc0","\Windows\System32\en-US\stobject.dll.mui",216
0,"0x868fd57e8170","\Users\kaul\AppData\Local\Microsoft\Windows\Explorer\iconcache_16.db",216
0,"0x868fd57e8300","\Windows\System32\WinMetadata\Windows.Foundation.winmd",216
0,"0x868fd57e8620","\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\Cortana.Tips.winmd",216
0,"0x868fd57e87b0","\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\Cortana.Search.winmd",216
0,"0x868fd57e8940","\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\Cortana.Internal.Search.winmd",216
0,"0x868fd57e8ad0","\Users\kaul\AppData\Roaming\Microsoft\Credentials",216
0,"0x868fd57e8c60","\Users\kaul\AppData\Local\Microsoft\Windows\Explorer\iconcache_32.db",216
0,"0x868fd57e8df0","\Users\kaul\AppData\Local\Microsoft\Credentials",216
0,"0x868fd57e95c0","\Windows\System32\WinMetadata\Windows.Security.winmd",216
0,"0x868fd57e9c00","\Users\kaul\AppData\Local\Packages\Microsoft.Windows.Cortana_cw5n1h2txyewy\Settings\settings.dat.LOG2",216
0,"0x868fd57ea6f0","\Users\kaul\AppData\Local\Microsoft\Windows\Explorer\iconcache_idx.db",216
0,"0x868fd57eb1e0","\AsyncConnectHlp",216
0,"0x868fd57eb370","\Windows\System32\WinMetadata\Windows.System.winmd",216
0,"0x868fd57eb690","\Endpoint",216
0,"0x868fd57eb820","\Windows\System32\en-US\twinapi.dll.mui",216
0,"0x868fd57ec310","\Windows\System32",216
0,"0x868fd57ecc70","\Windows\System32\en-US\urlmon.dll.mui",216
0,"0x868fd57ed2b0","\$ConvertToNonresident",216
0,"0x868fd57ed440","\Users\kaul\AppData\Local\Temp\tmpaddon-6e0eec",216
0,"0x868fd57ed5d0","\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.17763.1935_none_de70702c534c0c76",216
0,"0x868fd57eda80","\Windows\System32\en-US\iertutil.dll.mui",216
0,"0x868fd57edc10","\Windows\Fonts\timesi.ttf",216
0,"0x868fd57edda0","\Users\kaul\AppData\Local\Packages\Microsoft.Windows.Cortana_cw5n1h2txyewy\AC\Microsoft\Internet Explorer\DOMStore\120MBPHB",216
0,"0x868fd57ee0c0","\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\Cortana.SPA.winmd",216
0,"0x868fd57ee3e0","\chrome.5512.4.40004329",216
0,"0x868fd57ee700","\chrome.5512.3.13647352",216
0,"0x868fd57ee890","\chrome.5512.4.40004329",216
0,"0x868fd57ef1f0","\Windows\System32\en-US\crypt32.dll.mui",216
0,"0x868fd57ef510","\Windows\Fonts\timesbd.ttf",216
0,"0x868fd57ef6a0","\Dev\Query",216
0,"0x868fd57ef830","\Windows\System32\RuntimeBroker.exe",216
0,"0x868fd57efe70","\Users\kaul\AppData\Local\Packages\Microsoft.Windows.Cortana_cw5n1h2txyewy\AC\Microsoft\CryptnetUrlCache\MetaData",216
0,"0x868fd57f0190","\Windows\Registration\R00000000000c.clb",216
0,"0x868fd57f04b0","\Windows\Fonts\times.ttf",216
0,"0x868fd57f0960","\chrome.6324.27.91139519",216
0,"0x868fd57f0af0","\Windows\System32\en-US\dnsapi.dll.mui",216
0,"0x868fd57f0e10","\chrome.5512.3.13647352",216
0,"0x868fd57f1130","\Windows\Fonts\times.ttf",216
0,"0x868fd57f1450","\Dev\Query",216
0,"0x868fd57f1a90","\chrome.3952.0.42287975",216
0,"0x868fd57f1db0","\CMNotify",216
0,"0x868fd57f2710","\Windows\System32\WinMetadata\Windows.Web.winmd",216
0,"0x868fd57f28a0","\Windows\System32\en-US\GlobCollationHost.dll.mui",216
0,"0x868fd57f2bc0","\Windows\System32\ctfmon.exe",216
0,"0x868fd57f3200","\chrome.6324.27.91139519",216
0,"0x868fd57f36b0","\Windows\System32\en-US\mswsock.dll.mui",216
0,"0x868fd57f3b60","\chrome.3952.0.42287975",216
0,"0x868fd57f3e80","\CMApi",216
0,"0x868fd57f4330","\Windows\System32\en-US\twinapi.appcore.dll.mui",216
0,"0x868fd57f4970","\Windows\Fonts\timesi.ttf",216
0,"0x868fd57f4b00","\Windows\Fonts\seguibl.ttf",216
0,"0x868fd57f5140","\Windows\System32\en-US\winhttp.dll.mui",216
0,"0x868fd57f52d0","\Windows\System32\en-US\ntasn1.dll.mui",216
0,"0x868fd57f5780","\Windows\System32\en-US\explorerframe.dll.mui",216
0,"0x868fd57f5c30","\Windows\System32\en-US\fwpuclnt.dll.mui",216
0,"0x868fd57f6270","\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.17763.1935_none_de70702c534c0c76",216
0,"0x868fd57f6400","\Windows\System32\en-US\ncrypt.dll.mui",216
0,"0x868fd57f6720","\Windows\System32\en-US\windows.storage.dll.mui",216
0,"0x868fd57f7080","\Users\kaul\AppData\Local\Microsoft\Windows\Explorer\iconcache_idx.db",216
0,"0x868fd57f7210","\Windows\System32\en-US\propsys.dll.mui",216
0,"0x868fd57f73a0","\Windows\Fonts\timesbd.ttf",216
0,"0x868fd57f7530","\CMApi",216
0,"0x868fd57f7850","\Users\kaul\AppData\Local\Microsoft\Windows\Explorer\iconcache_16.db",216
0,"0x868fd62659d0","\Windows\System32\drivers\ndisuio.sys",216
0,"0x868fd63851e0","\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.17763.1934_none_56ae2b0b9948b43a\msdelta.dll",216
0,"0x868fd6385370","\Windows\WinSxS\amd64_dual_wudfusbcciddriver.inf_31bf3856ad364e35_10.0.17763.404_none_ca4167922b9d7a0e\WUDFUsbccidDriver.dll",216
0,"0x868fd6385500","\Windows\System32\catroot2\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\catdb.jfm",216
0,"0x868fd6385690","\Windows\WinSxS\Manifests\amd64_hyperv-vmserial_31bf3856ad364e35_10.0.17763.1879_none_e770d440a34dd023.manifest",216
0,"0x868fd6385b40","\Windows\WinSxS\amd64_fdwnet_31bf3856ad364e35_10.0.17763.1_none_2bee970acc3b26df\fdWNet.dll5_10.0.17763.1_none_2bee970acc3b26df\fdWNet.dll",216
0,"0x868fd6385e60","\$Directory",216
0,"0x868fd6386180","\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Deployment.srd",216
0,"0x868fd6386310","\Users\kaul\AppData\Local\Packages\Microsoft.Windows.Photos_8wekyb3d8bbwe\LocalState\MediaDb.v1.sqlite",216
0,"0x868fd63864a0","\Users\kaul\Downloads\setup.exe",216
0,"0x868fd6386630","\Windows\WinSxS\amd64_dual_wvid.inf_31bf3856ad364e35_10.0.17763.1_none_e2f04a1059754dde\wvid.infe35_10.0.17763.1_none_e2f04a1059754dde\wvid.inf",216
0,"0x868fd63867c0","\Windows\WinSxS\amd64_dual_wvid.inf_31bf3856ad364e35_10.0.17763.1_none_e2f04a1059754dde\Vid.sys4e35_10.0.17763.1_none_e2f04a1059754dde\Vid.sys",216
0,"0x868fd6386950","\Windows\System32\catroot2\{127D0A1D-4EF2-11D1-8608-00C04FC295EE}\catdb",216
0,"0x868fd6386ae0","\Windows\SysWOW64\dwmapi.dll",216
0,"0x868fd6387120","\Windows\SysWOW64\msacm32.dll",216
0,"0x868fd63875d0","\Windows\WinSxS\amd64_dual_wudfusbcciddriver.inf_31bf3856ad364e35_10.0.17763.1_none_46148348fe3c86cb\WUDFUsbccidDriver.dll3.1_none_46148348fe3c86cb\WUDFUsbccidDriver.dll",216
0,"0x868fd6387760","\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Deployment.srd-shm",216
0,"0x868fd63878f0","\Windows\WinSxS\amd64_dual_wudfusbcciddriver.inf_31bf3856ad364e35_10.0.17763.1_none_46148348fe3c86cb\WUDFUsbccidDriver.inf3.1_none_46148348fe3c86cb\WUDFUsbccidDriver.inf",216
0,"0x868fd6387c10","\Windows\System32\Windows.Energy.dll",216
0,"0x868fd63880c0","\Windows\System32\PlayToDevice.dll",216
0,"0x868fd63883e0","\$Directory",216
0,"0x868fd6388570","\Windows\WinSxS\amd64_fdssdp_31bf3856ad364e35_10.0.17763.1_none_2ba3dc7ccc67cd5d\fdSSDP.dll5_10.0.17763.1_none_2ba3dc7ccc67cd5d\fdSSDP.dll",216
0,"0x868fd6388a20","\Windows\WinSxS\amd64_dual_wvmbus.inf_31bf3856ad364e35_10.0.17763.1728_none_6d94b98102328889\wvmbus.inf",216
0,"0x868fd6388d40","\Windows\WinSxS\amd64_hyperv-compute-guestcomputeservice_31bf3856ad364e35_10.0.17763.1879_none_dae221c2e4daa0d8\VmComputeAgent.exe3.1879_none_dae221c2e4daa0d8\VmComputeAgent.exe",216
0,"0x868fd6389380","\Windows\SysWOW64\mpr.dll",216
0,"0x868fd6389830","\Windows\WinSxS\amd64_dual_wvid.inf_31bf3856ad364e35_10.0.17763.1697_none_3f9f5715d32cacd2\wvid.inf",216
0,"0x868fd63899c0","\Windows\ImmersiveControlPanel\SystemSettings.exe",216
0,"0x868fd6389b50","\$Directory",216
0,"0x868fd6389ce0","\Windows\WinSxS\amd64_dual_wvid.inf_31bf3856ad364e35_10.0.17763.1697_none_3f9f5715d32cacd2\Vid.sys",216
0,"0x868fd6389e70","\Windows\apppatch\sysmain.sdb",216
0,"0x868fd638a640","\Windows\WinSxS\amd64_dual_wvmbus.inf_31bf3856ad364e35_10.0.17763.1_none_10f79535886ca564\wvmbus.inf5_10.0.17763.1_none_10f79535886ca564\wvmbus.inf",216
0,"0x868fd638aaf0","\Windows\WinSxS\Manifests\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.17763.1935_none_de70702c534c0c76.manifest",216
0,"0x868fd638ac80","\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd",216
0,"0x868fd638b130","\Windows\SysWOW64\AcLayers.dll",216
0,"0x868fd638b770","\Windows\WinSxS\amd64_hyperv-integrationservices_31bf3856ad364e35_10.0.17763.1_none_3972b9a0aebcfe66\icsvc.dll35_10.0.17763.1_none_3972b9a0aebcfe66\icsvc.dll",216
0,"0x868fd638b900","\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd-wal",216
0,"0x868fd638ba90","\Windows\System32\MiracastReceiver.dll",216
0,"0x868fd638bdb0","\Windows\WinSxS\amd64_fdwnet_31bf3856ad364e35_10.0.17763.1697_none_889da41045f285d3\fdWNet.dll",216
0,"0x868fd638c0d0","\$Directory",216
0,"0x868fd638c260","\Windows\SysWOW64\sfc.dll",216
